'Time','ECG'
'[09:20:36.930]',-0.145
'[09:20:36.938]',-0.135
'[09:20:36.945]',-0.135
'[09:20:36.953]',-0.135
'[09:20:36.961]',-0.115
'[09:20:36.969]',-0.125
'[09:20:36.977]',-0.095
'[09:20:36.984]',-0.105
'[09:20:36.992]',-0.095
'[09:20:37.000]',-0.075
'[09:20:37.008]',-0.085
'[09:20:37.016]',-0.115
'[09:20:37.023]',-0.085
'[09:20:37.031]',-0.075
'[09:20:37.039]',-0.065
'[09:20:37.047]',-0.045
'[09:20:37.055]',-0.035
'[09:20:37.063]',-0.025
'[09:20:37.070]',-0.045
'[09:20:37.078]',-0.055
'[09:20:37.086]',-0.055
'[09:20:37.094]',-0.075
'[09:20:37.102]',-0.085
'[09:20:37.109]',-0.075
'[09:20:37.117]',-0.085
'[09:20:37.125]',-0.075
'[09:20:37.133]',-0.075
'[09:20:37.141]',-0.075
'[09:20:37.148]',-0.075
'[09:20:37.156]',-0.085
'[09:20:37.164]',-0.085
'[09:20:37.172]',-0.085
'[09:20:37.180]',-0.065
'[09:20:37.188]',-0.055
'[09:20:37.195]',-0.055
'[09:20:37.203]',-0.055
'[09:20:37.211]',-0.025
'[09:20:37.219]',-0.045
'[09:20:37.227]',-0.035
'[09:20:37.234]',-0.055
'[09:20:37.242]',-0.025
'[09:20:37.250]',-0.025
'[09:20:37.258]',-0.035
'[09:20:37.266]',-0.055
'[09:20:37.273]',-0.045
'[09:20:37.281]',-0.065
'[09:20:37.289]',-0.055
'[09:20:37.297]',-0.075
'[09:20:37.305]',-0.075
'[09:20:37.313]',-0.065
'[09:20:37.320]',-0.075
'[09:20:37.328]',-0.085
'[09:20:37.336]',-0.075
'[09:20:37.344]',-0.025
'[09:20:37.352]',0.035
'[09:20:37.359]',0.025
'[09:20:37.367]',0.045
'[09:20:37.375]',0.075
'[09:20:37.383]',0.135
'[09:20:37.391]',0.095
'[09:20:37.398]',0.045
'[09:20:37.406]',0.035
'[09:20:37.414]',-0.025
'[09:20:37.422]',-0.115
'[09:20:37.430]',-0.085
'[09:20:37.438]',-0.135
'[09:20:37.445]',-0.145
'[09:20:37.453]',-0.155
'[09:20:37.461]',-0.125
'[09:20:37.469]',-0.235
'[09:20:37.477]',0.115
'[09:20:37.484]',0.975
'[09:20:37.492]',1.925
'[09:20:37.500]',2.615
'[09:20:37.508]',1.545
'[09:20:37.516]',-0.575
'[09:20:37.523]',-1.045
'[09:20:37.531]',-0.665
'[09:20:37.539]',-0.395
'[09:20:37.547]',-0.285
'[09:20:37.555]',-0.255
'[09:20:37.563]',-0.255
'[09:20:37.570]',-0.255
'[09:20:37.578]',-0.245
'[09:20:37.586]',-0.245
'[09:20:37.594]',-0.265
'[09:20:37.602]',-0.245
'[09:20:37.609]',-0.235
'[09:20:37.617]',-0.225
'[09:20:37.625]',-0.215
'[09:20:37.633]',-0.205
'[09:20:37.641]',-0.215
'[09:20:37.648]',-0.205
'[09:20:37.656]',-0.205
'[09:20:37.664]',-0.195
'[09:20:37.672]',-0.185
'[09:20:37.680]',-0.175
'[09:20:37.688]',-0.155
'[09:20:37.695]',-0.155
'[09:20:37.703]',-0.165
'[09:20:37.711]',-0.155
'[09:20:37.719]',-0.155
'[09:20:37.727]',-0.145
'[09:20:37.734]',-0.165
'[09:20:37.742]',-0.155
'[09:20:37.750]',-0.135
'[09:20:37.758]',-0.145
'[09:20:37.766]',-0.125
'[09:20:37.773]',-0.095
'[09:20:37.781]',-0.095
'[09:20:37.789]',-0.085
'[09:20:37.797]',-0.085
'[09:20:37.805]',-0.105
'[09:20:37.813]',-0.095
'[09:20:37.820]',-0.125
'[09:20:37.828]',-0.125
'[09:20:37.836]',-0.125
'[09:20:37.844]',-0.145
'[09:20:37.852]',-0.135
'[09:20:37.859]',-0.145
'[09:20:37.867]',-0.135
'[09:20:37.875]',-0.115
'[09:20:37.883]',-0.115
'[09:20:37.891]',-0.115
'[09:20:37.898]',-0.105
'[09:20:37.906]',-0.105
'[09:20:37.914]',-0.085
'[09:20:37.922]',-0.095
'[09:20:37.930]',-0.075
'[09:20:37.938]',-0.065
'[09:20:37.945]',-0.085
'[09:20:37.953]',-0.095
'[09:20:37.961]',-0.085
'[09:20:37.969]',-0.095
'[09:20:37.977]',-0.075
'[09:20:37.984]',-0.095
'[09:20:37.992]',-0.095
'[09:20:38.000]',-0.095
'[09:20:38.008]',-0.085
'[09:20:38.016]',-0.115
'[09:20:38.023]',-0.105
'[09:20:38.031]',-0.115
'[09:20:38.039]',-0.115
'[09:20:38.047]',-0.115
'[09:20:38.055]',-0.125
'[09:20:38.063]',-0.105
'[09:20:38.070]',-0.105
'[09:20:38.078]',-0.055
'[09:20:38.086]',-0.015
'[09:20:38.094]',-0.025
'[09:20:38.102]',0.005
'[09:20:38.109]',0.035
'[09:20:38.117]',0.115
'[09:20:38.125]',0.065
'[09:20:38.133]',0.005
'[09:20:38.141]',-0.005
'[09:20:38.148]',-0.075
'[09:20:38.156]',-0.145
'[09:20:38.164]',-0.135
'[09:20:38.172]',-0.205
'[09:20:38.180]',-0.185
'[09:20:38.188]',-0.155
'[09:20:38.195]',-0.145
'[09:20:38.203]',-0.275
'[09:20:38.211]',0.145
'[09:20:38.219]',1.025
'[09:20:38.227]',1.905
'[09:20:38.234]',2.485
'[09:20:38.242]',1.445
'[09:20:38.250]',-0.605
'[09:20:38.258]',-1.055
'[09:20:38.266]',-0.715
'[09:20:38.273]',-0.455
'[09:20:38.281]',-0.295
'[09:20:38.289]',-0.285
'[09:20:38.297]',-0.285
'[09:20:38.305]',-0.275
'[09:20:38.313]',-0.265
'[09:20:38.320]',-0.275
'[09:20:38.328]',-0.265
'[09:20:38.336]',-0.255
'[09:20:38.344]',-0.255
'[09:20:38.352]',-0.245
'[09:20:38.359]',-0.245
'[09:20:38.367]',-0.225
'[09:20:38.375]',-0.215
'[09:20:38.383]',-0.215
'[09:20:38.391]',-0.215
'[09:20:38.398]',-0.195
'[09:20:38.406]',-0.185
'[09:20:38.414]',-0.185
'[09:20:38.422]',-0.185
'[09:20:38.430]',-0.175
'[09:20:38.438]',-0.175
'[09:20:38.445]',-0.165
'[09:20:38.453]',-0.185
'[09:20:38.461]',-0.185
'[09:20:38.469]',-0.215
'[09:20:38.477]',-0.205
'[09:20:38.484]',-0.215
'[09:20:38.492]',-0.195
'[09:20:38.500]',-0.155
'[09:20:38.508]',-0.145
'[09:20:38.516]',-0.135
'[09:20:38.523]',-0.125
'[09:20:38.531]',-0.145
'[09:20:38.539]',-0.145
'[09:20:38.547]',-0.155
'[09:20:38.555]',-0.155
'[09:20:38.563]',-0.145
'[09:20:38.570]',-0.175
'[09:20:38.578]',-0.185
'[09:20:38.586]',-0.185
'[09:20:38.594]',-0.185
'[09:20:38.602]',-0.175
'[09:20:38.609]',-0.165
'[09:20:38.617]',-0.165
'[09:20:38.625]',-0.135
'[09:20:38.633]',-0.145
'[09:20:38.641]',-0.145
'[09:20:38.648]',-0.135
'[09:20:38.656]',-0.125
'[09:20:38.664]',-0.125
'[09:20:38.672]',-0.115
'[09:20:38.680]',-0.125
'[09:20:38.688]',-0.125
'[09:20:38.695]',-0.115
'[09:20:38.703]',-0.135
'[09:20:38.711]',-0.125
'[09:20:38.719]',-0.155
'[09:20:38.727]',-0.145
'[09:20:38.734]',-0.145
'[09:20:38.742]',-0.155
'[09:20:38.750]',-0.155
'[09:20:38.758]',-0.155
'[09:20:38.766]',-0.165
'[09:20:38.773]',-0.175
'[09:20:38.781]',-0.175
'[09:20:38.789]',-0.145
'[09:20:38.797]',-0.085
'[09:20:38.805]',-0.085
'[09:20:38.813]',-0.055
'[09:20:38.820]',-0.055
'[09:20:38.828]',0.045
'[09:20:38.836]',0.025
'[09:20:38.844]',-0.025
'[09:20:38.852]',-0.035
'[09:20:38.859]',-0.075
'[09:20:38.867]',-0.205
'[09:20:38.875]',-0.145
'[09:20:38.883]',-0.175
'[09:20:38.891]',-0.205
'[09:20:38.898]',-0.175
'[09:20:38.906]',-0.195
'[09:20:38.914]',-0.275
'[09:20:38.922]',0.065
'[09:20:38.930]',0.935
'[09:20:38.938]',1.835
'[09:20:38.945]',2.535
'[09:20:38.953]',1.535
'[09:20:38.961]',-0.335
'[09:20:38.969]',-0.975
'[09:20:38.977]',-0.755
'[09:20:38.984]',-0.495
'[09:20:38.992]',-0.355
'[09:20:39.000]',-0.275
'[09:20:39.008]',-0.275
'[09:20:39.016]',-0.285
'[09:20:39.023]',-0.265
'[09:20:39.031]',-0.255
'[09:20:39.039]',-0.255
'[09:20:39.047]',-0.245
'[09:20:39.055]',-0.235
'[09:20:39.063]',-0.215
'[09:20:39.070]',-0.195
'[09:20:39.078]',-0.195
'[09:20:39.086]',-0.185
'[09:20:39.094]',-0.175
'[09:20:39.102]',-0.175
'[09:20:39.109]',-0.165
'[09:20:39.117]',-0.145
'[09:20:39.125]',-0.125
'[09:20:39.133]',-0.115
'[09:20:39.141]',-0.125
'[09:20:39.148]',-0.115
'[09:20:39.156]',-0.135
'[09:20:39.164]',-0.115
'[09:20:39.172]',-0.125
'[09:20:39.180]',-0.135
'[09:20:39.188]',-0.145
'[09:20:39.195]',-0.145
'[09:20:39.203]',-0.145
'[09:20:39.211]',-0.105
'[09:20:39.219]',-0.105
'[09:20:39.227]',-0.065
'[09:20:39.234]',-0.065
'[09:20:39.242]',-0.045
'[09:20:39.250]',-0.055
'[09:20:39.258]',-0.055
'[09:20:39.266]',-0.075
'[09:20:39.273]',-0.075
'[09:20:39.281]',-0.085
'[09:20:39.289]',-0.085
'[09:20:39.297]',-0.075
'[09:20:39.305]',-0.085
'[09:20:39.313]',-0.075
'[09:20:39.320]',-0.075
'[09:20:39.328]',-0.065
'[09:20:39.336]',-0.055
'[09:20:39.344]',-0.055
'[09:20:39.352]',-0.035
'[09:20:39.359]',-0.045
'[09:20:39.367]',-0.025
'[09:20:39.375]',-0.005
'[09:20:39.383]',-0.015
'[09:20:39.391]',-0.025
'[09:20:39.398]',-0.025
'[09:20:39.406]',-0.025
'[09:20:39.414]',-0.025
'[09:20:39.422]',-0.035
'[09:20:39.430]',-0.025
'[09:20:39.438]',-0.025
'[09:20:39.445]',-0.025
'[09:20:39.453]',-0.065
'[09:20:39.461]',-0.065
'[09:20:39.469]',-0.075
'[09:20:39.477]',-0.045
'[09:20:39.484]',0.005
'[09:20:39.492]',0.045
'[09:20:39.500]',0.065
'[09:20:39.508]',0.065
'[09:20:39.516]',0.115
'[09:20:39.523]',0.155
'[09:20:39.531]',0.095
'[09:20:39.539]',0.035
'[09:20:39.547]',0.035
'[09:20:39.555]',-0.055
'[09:20:39.563]',-0.075
'[09:20:39.570]',-0.095
'[09:20:39.578]',-0.135
'[09:20:39.586]',-0.135
'[09:20:39.594]',-0.135
'[09:20:39.602]',-0.165
'[09:20:39.609]',-0.085
'[09:20:39.617]',0.545
'[09:20:39.625]',1.465
'[09:20:39.633]',2.415
'[09:20:39.641]',2.295
'[09:20:39.648]',0.305
'[09:20:39.656]',-0.965
'[09:20:39.664]',-0.785
'[09:20:39.672]',-0.445
'[09:20:39.680]',-0.265
'[09:20:39.688]',-0.205
'[09:20:39.695]',-0.205
'[09:20:39.703]',-0.215
'[09:20:39.711]',-0.205
'[09:20:39.719]',-0.225
'[09:20:39.727]',-0.205
'[09:20:39.734]',-0.205
'[09:20:39.742]',-0.195
'[09:20:39.750]',-0.175
'[09:20:39.758]',-0.175
'[09:20:39.766]',-0.185
'[09:20:39.773]',-0.175
'[09:20:39.781]',-0.165
'[09:20:39.789]',-0.155
'[09:20:39.797]',-0.155
'[09:20:39.805]',-0.135
'[09:20:39.813]',-0.125
'[09:20:39.820]',-0.125
'[09:20:39.828]',-0.115
'[09:20:39.836]',-0.115
'[09:20:39.844]',-0.125
'[09:20:39.852]',-0.125
'[09:20:39.859]',-0.115
'[09:20:39.867]',-0.115
'[09:20:39.875]',-0.095
'[09:20:39.883]',-0.115
'[09:20:39.891]',-0.115
'[09:20:39.898]',-0.095
'[09:20:39.906]',-0.075
'[09:20:39.914]',-0.045
'[09:20:39.922]',-0.045
'[09:20:39.930]',-0.035
'[09:20:39.938]',-0.045
'[09:20:39.945]',-0.045
'[09:20:39.953]',-0.075
'[09:20:39.961]',-0.055
'[09:20:39.969]',-0.075
'[09:20:39.977]',-0.085
'[09:20:39.984]',-0.075
'[09:20:39.992]',-0.095
'[09:20:40.000]',-0.075
'[09:20:40.008]',-0.065
'[09:20:40.016]',-0.085
'[09:20:40.023]',-0.065
'[09:20:40.031]',-0.075
'[09:20:40.039]',-0.065
'[09:20:40.047]',-0.055
'[09:20:40.055]',-0.045
'[09:20:40.063]',-0.025
'[09:20:40.070]',-0.025
'[09:20:40.078]',-0.045
'[09:20:40.086]',-0.025
'[09:20:40.094]',-0.035
'[09:20:40.102]',-0.035
'[09:20:40.109]',-0.035
'[09:20:40.117]',-0.045
'[09:20:40.125]',-0.035
'[09:20:40.133]',-0.055
'[09:20:40.141]',-0.075
'[09:20:40.148]',-0.055
'[09:20:40.156]',-0.075
'[09:20:40.164]',-0.075
'[09:20:40.172]',-0.055
'[09:20:40.180]',0.045
'[09:20:40.188]',0.045
'[09:20:40.195]',0.035
'[09:20:40.203]',0.055
'[09:20:40.211]',0.135
'[09:20:40.219]',0.115
'[09:20:40.227]',0.075
'[09:20:40.234]',0.035
'[09:20:40.242]',-0.015
'[09:20:40.250]',-0.095
'[09:20:40.258]',-0.085
'[09:20:40.266]',-0.145
'[09:20:40.273]',-0.145
'[09:20:40.281]',-0.155
'[09:20:40.289]',-0.125
'[09:20:40.297]',-0.235
'[09:20:40.305]',-0.005
'[09:20:40.313]',0.695
'[09:20:40.320]',1.605
'[09:20:40.328]',2.405
'[09:20:40.336]',1.875
'[09:20:40.344]',-0.095
'[09:20:40.352]',-0.905
'[09:20:40.359]',-0.675
'[09:20:40.367]',-0.405
'[09:20:40.375]',-0.255
'[09:20:40.383]',-0.215
'[09:20:40.391]',-0.225
'[09:20:40.398]',-0.215
'[09:20:40.406]',-0.215
'[09:20:40.414]',-0.215
'[09:20:40.422]',-0.225
'[09:20:40.430]',-0.205
'[09:20:40.438]',-0.195
'[09:20:40.445]',-0.185
'[09:20:40.453]',-0.195
'[09:20:40.461]',-0.185
'[09:20:40.469]',-0.185
'[09:20:40.477]',-0.185
'[09:20:40.484]',-0.185
'[09:20:40.492]',-0.185
'[09:20:40.500]',-0.165
'[09:20:40.508]',-0.155
'[09:20:40.516]',-0.175
'[09:20:40.523]',-0.175
'[09:20:40.531]',-0.155
'[09:20:40.539]',-0.185
'[09:20:40.547]',-0.185
'[09:20:40.555]',-0.185
'[09:20:40.563]',-0.155
'[09:20:40.570]',-0.175
'[09:20:40.578]',-0.185
'[09:20:40.586]',-0.175
'[09:20:40.594]',-0.165
'[09:20:40.602]',-0.125
'[09:20:40.609]',-0.095
'[09:20:40.617]',-0.095
'[09:20:40.625]',-0.095
'[09:20:40.633]',-0.095
'[09:20:40.641]',-0.105
'[09:20:40.648]',-0.095
'[09:20:40.656]',-0.105
'[09:20:40.664]',-0.105
'[09:20:40.672]',-0.125
'[09:20:40.680]',-0.125
'[09:20:40.688]',-0.105
'[09:20:40.695]',-0.105
'[09:20:40.703]',-0.145
'[09:20:40.711]',-0.105
'[09:20:40.719]',-0.115
'[09:20:40.727]',-0.095
'[09:20:40.734]',-0.105
'[09:20:40.742]',-0.085
'[09:20:40.750]',-0.065
'[09:20:40.758]',-0.075
'[09:20:40.766]',-0.105
'[09:20:40.773]',-0.085
'[09:20:40.781]',-0.085
'[09:20:40.789]',-0.085
'[09:20:40.797]',-0.075
'[09:20:40.805]',-0.075
'[09:20:40.813]',-0.085
'[09:20:40.820]',-0.095
'[09:20:40.828]',-0.085
'[09:20:40.836]',-0.105
'[09:20:40.844]',-0.095
'[09:20:40.852]',-0.105
'[09:20:40.859]',-0.095
'[09:20:40.867]',-0.055
'[09:20:40.875]',0.005
'[09:20:40.883]',-0.015
'[09:20:40.891]',0.005
'[09:20:40.898]',0.025
'[09:20:40.906]',0.085
'[09:20:40.914]',0.075
'[09:20:40.922]',0.015
'[09:20:40.930]',0.005
'[09:20:40.938]',-0.035
'[09:20:40.945]',-0.135
'[09:20:40.953]',-0.155
'[09:20:40.961]',-0.175
'[09:20:40.969]',-0.205
'[09:20:40.977]',-0.175
'[09:20:40.984]',-0.155
'[09:20:40.992]',-0.265
'[09:20:41.000]',-0.035
'[09:20:41.008]',0.685
'[09:20:41.016]',1.545
'[09:20:41.023]',2.405
'[09:20:41.031]',1.845
'[09:20:41.039]',-0.115
'[09:20:41.047]',-0.995
'[09:20:41.055]',-0.795
'[09:20:41.063]',-0.505
'[09:20:41.070]',-0.355
'[09:20:41.078]',-0.295
'[09:20:41.086]',-0.285
'[09:20:41.094]',-0.285
'[09:20:41.102]',-0.295
'[09:20:41.109]',-0.295
'[09:20:41.117]',-0.275
'[09:20:41.125]',-0.265
'[09:20:41.133]',-0.265
'[09:20:41.141]',-0.265
'[09:20:41.148]',-0.265
'[09:20:41.156]',-0.265
'[09:20:41.164]',-0.255
'[09:20:41.172]',-0.255
'[09:20:41.180]',-0.235
'[09:20:41.188]',-0.225
'[09:20:41.195]',-0.225
'[09:20:41.203]',-0.225
'[09:20:41.211]',-0.215
'[09:20:41.219]',-0.225
'[09:20:41.227]',-0.215
'[09:20:41.234]',-0.225
'[09:20:41.242]',-0.225
'[09:20:41.250]',-0.225
'[09:20:41.258]',-0.245
'[09:20:41.266]',-0.255
'[09:20:41.273]',-0.255
'[09:20:41.281]',-0.255
'[09:20:41.289]',-0.205
'[09:20:41.297]',-0.175
'[09:20:41.305]',-0.165
'[09:20:41.313]',-0.135
'[09:20:41.320]',-0.145
'[09:20:41.328]',-0.135
'[09:20:41.336]',-0.155
'[09:20:41.344]',-0.175
'[09:20:41.352]',-0.175
'[09:20:41.359]',-0.175
'[09:20:41.367]',-0.175
'[09:20:41.375]',-0.165
'[09:20:41.383]',-0.165
'[09:20:41.391]',-0.175
'[09:20:41.398]',-0.155
'[09:20:41.406]',-0.145
'[09:20:41.414]',-0.155
'[09:20:41.422]',-0.165
'[09:20:41.430]',-0.135
'[09:20:41.438]',-0.135
'[09:20:41.445]',-0.125
'[09:20:41.453]',-0.135
'[09:20:41.461]',-0.105
'[09:20:41.469]',-0.135
'[09:20:41.477]',-0.135
'[09:20:41.484]',-0.125
'[09:20:41.492]',-0.145
'[09:20:41.500]',-0.135
'[09:20:41.508]',-0.155
'[09:20:41.516]',-0.165
'[09:20:41.523]',-0.155
'[09:20:41.531]',-0.175
'[09:20:41.539]',-0.165
'[09:20:41.547]',-0.135
'[09:20:41.555]',-0.095
'[09:20:41.563]',-0.075
'[09:20:41.570]',-0.095
'[09:20:41.578]',-0.065
'[09:20:41.586]',0.025
'[09:20:41.594]',-0.005
'[09:20:41.602]',-0.045
'[09:20:41.609]',-0.055
'[09:20:41.617]',-0.125
'[09:20:41.625]',-0.175
'[09:20:41.633]',-0.175
'[09:20:41.641]',-0.235
'[09:20:41.648]',-0.225
'[09:20:41.656]',-0.225
'[09:20:41.664]',-0.185
'[09:20:41.672]',-0.295
'[09:20:41.680]',0.085
'[09:20:41.688]',0.895
'[09:20:41.695]',1.765
'[09:20:41.703]',2.415
'[09:20:41.711]',1.425
'[09:20:41.719]',-0.265
'[09:20:41.727]',-0.935
'[09:20:41.734]',-0.775
'[09:20:41.742]',-0.565
'[09:20:41.750]',-0.405
'[09:20:41.758]',-0.325
'[09:20:41.766]',-0.295
'[09:20:41.773]',-0.295
'[09:20:41.781]',-0.295
'[09:20:41.789]',-0.285
'[09:20:41.797]',-0.275
'[09:20:41.805]',-0.265
'[09:20:41.813]',-0.245
'[09:20:41.820]',-0.255
'[09:20:41.828]',-0.235
'[09:20:41.836]',-0.245
'[09:20:41.844]',-0.205
'[09:20:41.852]',-0.205
'[09:20:41.859]',-0.195
'[09:20:41.867]',-0.185
'[09:20:41.875]',-0.165
'[09:20:41.883]',-0.155
'[09:20:41.891]',-0.155
'[09:20:41.898]',-0.145
'[09:20:41.906]',-0.155
'[09:20:41.914]',-0.145
'[09:20:41.922]',-0.145
'[09:20:41.930]',-0.145
'[09:20:41.938]',-0.145
'[09:20:41.945]',-0.135
'[09:20:41.953]',-0.155
'[09:20:41.961]',-0.105
'[09:20:41.969]',-0.105
'[09:20:41.977]',-0.055
'[09:20:41.984]',-0.065
'[09:20:41.992]',-0.065
'[09:20:42.000]',-0.065
'[09:20:42.008]',-0.075
'[09:20:42.016]',-0.035
'[09:20:42.023]',-0.065
'[09:20:42.031]',-0.105
'[09:20:42.039]',-0.075
'[09:20:42.047]',-0.115
'[09:20:42.055]',-0.095
'[09:20:42.063]',-0.055
'[09:20:42.070]',-0.065
'[09:20:42.078]',-0.045
'[09:20:42.086]',-0.045
'[09:20:42.094]',-0.055
'[09:20:42.102]',-0.045
'[09:20:42.109]',-0.015
'[09:20:42.117]',-0.015
'[09:20:42.125]',0.005
'[09:20:42.133]',0.005
'[09:20:42.141]',-0.005
'[09:20:42.148]',0.015
'[09:20:42.156]',-0.015
'[09:20:42.164]',0.005
'[09:20:42.172]',-0.005
'[09:20:42.180]',0.005
'[09:20:42.188]',-0.035
'[09:20:42.195]',-0.025
'[09:20:42.203]',-0.025
'[09:20:42.211]',0.045
'[09:20:42.219]',0.055
'[09:20:42.227]',0.055
'[09:20:42.234]',0.075
'[09:20:42.242]',0.105
'[09:20:42.250]',0.185
'[09:20:42.258]',0.095
'[09:20:42.266]',0.045
'[09:20:42.273]',0.055
'[09:20:42.281]',-0.055
'[09:20:42.289]',-0.085
'[09:20:42.297]',-0.105
'[09:20:42.305]',-0.145
'[09:20:42.313]',-0.115
'[09:20:42.320]',-0.115
'[09:20:42.328]',-0.175
'[09:20:42.336]',-0.205
'[09:20:42.344]',0.435
'[09:20:42.352]',1.515
'[09:20:42.359]',2.615
'[09:20:42.367]',2.635
'[09:20:42.375]',0.465
'[09:20:42.383]',-0.975
'[09:20:42.391]',-0.835
'[09:20:42.398]',-0.485
'[09:20:42.406]',-0.325
'[09:20:42.414]',-0.265
'[09:20:42.422]',-0.245
'[09:20:42.430]',-0.225
'[09:20:42.438]',-0.245
'[09:20:42.445]',-0.235
'[09:20:42.453]',-0.255
'[09:20:42.461]',-0.225
'[09:20:42.469]',-0.225
'[09:20:42.477]',-0.225
'[09:20:42.484]',-0.225
'[09:20:42.492]',-0.205
'[09:20:42.500]',-0.205
'[09:20:42.508]',-0.175
'[09:20:42.516]',-0.195
'[09:20:42.523]',-0.165
'[09:20:42.531]',-0.185
'[09:20:42.539]',-0.165
'[09:20:42.547]',-0.175
'[09:20:42.555]',-0.165
'[09:20:42.563]',-0.125
'[09:20:42.570]',-0.145
'[09:20:42.578]',-0.155
'[09:20:42.586]',-0.145
'[09:20:42.594]',-0.155
'[09:20:42.602]',-0.135
'[09:20:42.609]',-0.135
'[09:20:42.617]',-0.125
'[09:20:42.625]',-0.075
'[09:20:42.633]',-0.065
'[09:20:42.641]',-0.065
'[09:20:42.648]',-0.055
'[09:20:42.656]',-0.055
'[09:20:42.664]',-0.085
'[09:20:42.672]',-0.095
'[09:20:42.680]',-0.095
'[09:20:42.688]',-0.105
'[09:20:42.695]',-0.095
'[09:20:42.703]',-0.105
'[09:20:42.711]',-0.105
'[09:20:42.719]',-0.125
'[09:20:42.727]',-0.105
'[09:20:42.734]',-0.115
'[09:20:42.742]',-0.105
'[09:20:42.750]',-0.085
'[09:20:42.758]',-0.095
'[09:20:42.766]',-0.095
'[09:20:42.773]',-0.095
'[09:20:42.781]',-0.085
'[09:20:42.789]',-0.075
'[09:20:42.797]',-0.055
'[09:20:42.805]',-0.065
'[09:20:42.813]',-0.055
'[09:20:42.820]',-0.065
'[09:20:42.828]',-0.055
'[09:20:42.836]',-0.045
'[09:20:42.844]',-0.065
'[09:20:42.852]',-0.055
'[09:20:42.859]',-0.075
'[09:20:42.867]',-0.025
'[09:20:42.875]',0.045
'[09:20:42.883]',0.055
'[09:20:42.891]',0.055
'[09:20:42.898]',0.085
'[09:20:42.906]',0.135
'[09:20:42.914]',0.125
'[09:20:42.922]',0.085
'[09:20:42.930]',0.045
'[09:20:42.938]',0.005
'[09:20:42.945]',-0.055
'[09:20:42.953]',-0.065
'[09:20:42.961]',-0.125
'[09:20:42.969]',-0.145
'[09:20:42.977]',-0.135
'[09:20:42.984]',-0.115
'[09:20:42.992]',-0.235
'[09:20:43.000]',0.005
'[09:20:43.008]',0.805
'[09:20:43.016]',1.825
'[09:20:43.023]',2.705
'[09:20:43.031]',1.845
'[09:20:43.039]',-0.305
'[09:20:43.047]',-0.955
'[09:20:43.055]',-0.725
'[09:20:43.063]',-0.435
'[09:20:43.070]',-0.295
'[09:20:43.078]',-0.225
'[09:20:43.086]',-0.245
'[09:20:43.094]',-0.255
'[09:20:43.102]',-0.235
'[09:20:43.109]',-0.245
'[09:20:43.117]',-0.235
'[09:20:43.125]',-0.205
'[09:20:43.133]',-0.245
'[09:20:43.141]',-0.235
'[09:20:43.148]',-0.205
'[09:20:43.156]',-0.205
'[09:20:43.164]',-0.195
'[09:20:43.172]',-0.205
'[09:20:43.180]',-0.205
'[09:20:43.188]',-0.165
'[09:20:43.195]',-0.175
'[09:20:43.203]',-0.205
'[09:20:43.211]',-0.175
'[09:20:43.219]',-0.195
'[09:20:43.227]',-0.135
'[09:20:43.234]',-0.155
'[09:20:43.242]',-0.155
'[09:20:43.250]',-0.155
'[09:20:43.258]',-0.145
'[09:20:43.266]',-0.175
'[09:20:43.273]',-0.115
'[09:20:43.281]',-0.115
'[09:20:43.289]',-0.095
'[09:20:43.297]',-0.075
'[09:20:43.305]',-0.075
'[09:20:43.313]',-0.055
'[09:20:43.320]',-0.095
'[09:20:43.328]',-0.095
'[09:20:43.336]',-0.095
'[09:20:43.344]',-0.115
'[09:20:43.352]',-0.155
'[09:20:43.359]',-0.085
'[09:20:43.367]',-0.105
'[09:20:43.375]',-0.105
'[09:20:43.383]',-0.135
'[09:20:43.391]',-0.115
'[09:20:43.398]',-0.115
'[09:20:43.406]',-0.155
'[09:20:43.414]',-0.115
'[09:20:43.422]',-0.085
'[09:20:43.430]',-0.105
'[09:20:43.438]',-0.125
'[09:20:43.445]',-0.065
'[09:20:43.453]',-0.095
'[09:20:43.461]',-0.085
'[09:20:43.469]',-0.105
'[09:20:43.477]',-0.065
'[09:20:43.484]',-0.065
'[09:20:43.492]',-0.065
'[09:20:43.500]',-0.045
'[09:20:43.508]',-0.065
'[09:20:43.516]',-0.085
'[09:20:43.523]',-0.065
'[09:20:43.531]',-0.075
'[09:20:43.539]',-0.085
'[09:20:43.547]',-0.085
'[09:20:43.555]',-0.085
'[09:20:43.563]',-0.075
'[09:20:43.570]',-0.095
'[09:20:43.578]',-0.075
'[09:20:43.586]',0.015
'[09:20:43.594]',0.005
'[09:20:43.602]',-0.015
'[09:20:43.609]',0.045
'[09:20:43.617]',0.085
'[09:20:43.625]',0.125
'[09:20:43.633]',0.025
'[09:20:43.641]',0.015
'[09:20:43.648]',0.025
'[09:20:43.656]',-0.105
'[09:20:43.664]',-0.095
'[09:20:43.672]',-0.125
'[09:20:43.680]',-0.155
'[09:20:43.688]',-0.135
'[09:20:43.695]',-0.115
'[09:20:43.703]',-0.145
'[09:20:43.711]',-0.185
'[09:20:43.719]',0.285
'[09:20:43.727]',1.215
'[09:20:43.734]',2.205
'[09:20:43.742]',2.365
'[09:20:43.750]',0.435
'[09:20:43.758]',-0.805
'[09:20:43.766]',-0.765
'[09:20:43.773]',-0.465
'[09:20:43.781]',-0.325
'[09:20:43.789]',-0.235
'[09:20:43.797]',-0.225
'[09:20:43.805]',-0.205
